"country","year","age_group","gender","education","status","sector_group","population"
"Rwanda",2022,"25-35","female","tertiary","unemployed",NA,5080
"Rwanda",2022,"25-35","male","no","employed","Agriculture",154888
"Rwanda",2022,"25-35","male","no","employed","Industry",63718
"Rwanda",2022,"25-35","male","no","employed","Services",50787
"Rwanda",2022,"25-35","male","no","inactive",NA,172540
"Rwanda",2022,"25-35","male","no","unemployed",NA,28800
"Rwanda",2022,"25-35","male","primary","employed","Agriculture",107124
"Rwanda",2022,"25-35","male","primary","employed","Industry",83539
"Rwanda",2022,"25-35","male","primary","employed","Services",69258
"Rwanda",2022,"25-35","male","primary","inactive",NA,80330
"Rwanda",2022,"25-35","male","primary","unemployed",NA,29246
"Rwanda",2022,"25-35","male","secondary","employed","Agriculture",33909
"Rwanda",2022,"25-35","male","secondary","employed","Industry",45828
"Rwanda",2022,"25-35","male","secondary","employed","Services",66488
"Rwanda",2022,"25-35","male","secondary","inactive",NA,17590
"Rwanda",2022,"25-35","male","secondary","student",NA,36789
"Rwanda",2022,"25-35","male","secondary","unemployed",NA,19989
"Rwanda",2022,"25-35","male","tertiary","employed","Agriculture",3824
"Rwanda",2022,"25-35","male","tertiary","employed","Industry",5594
"Rwanda",2022,"25-35","male","tertiary","employed","Services",22847
"Rwanda",2022,"25-35","male","tertiary","student",NA,10560
"Rwanda",2022,"25-35","male","tertiary","unemployed",NA,4917
"Rwanda",2023,"15-24","female","no","employed","Agriculture",196289
"Rwanda",2023,"15-24","female","no","employed","Industry",9877
"Rwanda",2023,"15-24","female","no","employed","Services",44589
"Rwanda",2023,"15-24","female","no","inactive",NA,260676
"Rwanda",2023,"15-24","female","no","student",NA,108615
"Rwanda",2023,"15-24","female","no","unemployed",NA,52602
"Rwanda",2023,"15-24","female","primary","employed","Agriculture",43769
"Rwanda",2023,"15-24","female","primary","employed","Industry",15427
"Rwanda",2023,"15-24","female","primary","employed","Services",23205
"Rwanda",2023,"15-24","female","primary","inactive",NA,27935
"Rwanda",2023,"15-24","female","primary","student",NA,145819
"Rwanda",2023,"15-24","female","primary","unemployed",NA,18061
"Rwanda",2023,"15-24","female","secondary","employed","Agriculture",40774
"Rwanda",2023,"15-24","female","secondary","employed","Industry",17584
"Rwanda",2023,"15-24","female","secondary","employed","Services",39502
"Rwanda",2023,"15-24","female","secondary","inactive",NA,46372
"Rwanda",2023,"15-24","female","secondary","student",NA,277589
"Rwanda",2023,"15-24","female","secondary","unemployed",NA,25457
"Rwanda",2023,"15-24","female","tertiary","employed","Services",1033
"Rwanda",2023,"15-24","female","tertiary","inactive",NA,594
"Rwanda",2023,"15-24","female","tertiary","student",NA,14760
"Rwanda",2023,"15-24","female","tertiary","unemployed",NA,490
"Rwanda",2023,"15-24","male","no","employed","Agriculture",157550
"Rwanda",2023,"15-24","male","no","employed","Industry",52787
"Rwanda",2023,"15-24","male","no","employed","Services",47038
"Rwanda",2023,"15-24","male","no","inactive",NA,137800
"Rwanda",2023,"15-24","male","no","student",NA,64717
"Rwanda",2023,"15-24","male","no","unemployed",NA,38904
"Rwanda",2023,"15-24","male","primary","employed","Agriculture",29723
"Rwanda",2023,"15-24","male","primary","employed","Industry",53211
"Rwanda",2023,"15-24","male","primary","employed","Services",56375
"Rwanda",2023,"15-24","male","primary","inactive",NA,85216
"Rwanda",2023,"15-24","male","primary","student",NA,202699
"Rwanda",2023,"15-24","male","primary","unemployed",NA,29849
"Rwanda",2023,"15-24","male","secondary","employed","Agriculture",15850
"Rwanda",2023,"15-24","male","secondary","employed","Industry",40270
"Rwanda",2023,"15-24","male","secondary","employed","Services",44483
"Rwanda",2023,"15-24","male","secondary","inactive",NA,65974
"Rwanda",2023,"15-24","male","secondary","student",NA,224193
"Rwanda",2023,"15-24","male","secondary","unemployed",NA,25067
"Rwanda",2023,"15-24","male","tertiary","employed","Industry",496
"Rwanda",2023,"15-24","male","tertiary","employed","Services",1937
"Rwanda",2023,"15-24","male","tertiary","student",NA,16710
"Rwanda",2023,"15-24","male","tertiary","unemployed",NA,1474
"Rwanda",2023,"25-35","female","no","employed","Agriculture",231414
"Rwanda",2023,"25-35","female","no","employed","Industry",14871
"Rwanda",2023,"25-35","female","no","employed","Services",31641
"Rwanda",2023,"25-35","female","no","inactive",NA,385338
"Rwanda",2023,"25-35","female","no","unemployed",NA,31713
"Rwanda",2023,"25-35","female","primary","employed","Agriculture",62882
"Rwanda",2023,"25-35","female","primary","employed","Industry",14783
"Rwanda",2023,"25-35","female","primary","employed","Services",21813
"Rwanda",2023,"25-35","female","primary","inactive",NA,69162
"Rwanda",2023,"25-35","female","primary","unemployed",NA,15272
"Rwanda",2023,"25-35","female","secondary","employed","Agriculture",52269
"Rwanda",2023,"25-35","female","secondary","employed","Industry",20672
"Rwanda",2023,"25-35","female","secondary","employed","Services",58341
"Rwanda",2023,"25-35","female","secondary","inactive",NA,59778
"Rwanda",2023,"25-35","female","secondary","student",NA,22816
"Rwanda",2023,"25-35","female","secondary","unemployed",NA,24886
"Rwanda",2023,"25-35","female","tertiary","employed","Agriculture",1461
"Rwanda",2023,"25-35","female","tertiary","employed","Industry",2953
"Rwanda",2023,"25-35","female","tertiary","employed","Services",22402
"Rwanda",2023,"25-35","female","tertiary","student",NA,12780
"Rwanda",2023,"25-35","female","tertiary","unemployed",NA,4690
"Rwanda",2023,"25-35","male","no","employed","Agriculture",145178
"Rwanda",2023,"25-35","male","no","employed","Industry",65655
"Rwanda",2023,"25-35","male","no","employed","Services",49514
"Rwanda",2023,"25-35","male","no","inactive",NA,174256
"Rwanda",2023,"25-35","male","no","unemployed",NA,27470
"Rwanda",2023,"25-35","male","primary","employed","Agriculture",105176
"Rwanda",2023,"25-35","male","primary","employed","Industry",87424
"Rwanda",2023,"25-35","male","primary","employed","Services",69934
"Rwanda",2023,"25-35","male","primary","inactive",NA,86519
"Rwanda",2023,"25-35","male","primary","unemployed",NA,28919
"Rwanda",2023,"25-35","male","secondary","employed","Agriculture",33319
"Rwanda",2023,"25-35","male","secondary","employed","Industry",48689
"Rwanda",2023,"25-35","male","secondary","employed","Services",69066
"Rwanda",2023,"25-35","male","secondary","inactive",NA,21436
"Rwanda",2023,"25-35","male","secondary","student",NA,37251
"Rwanda",2023,"25-35","male","secondary","unemployed",NA,19685
"Rwanda",2023,"25-35","male","tertiary","employed","Agriculture",3569
"Rwanda",2023,"25-35","male","tertiary","employed","Industry",5703
"Rwanda",2023,"25-35","male","tertiary","employed","Services",23198
"Rwanda",2023,"25-35","male","tertiary","student",NA,11610
"Rwanda",2023,"25-35","male","tertiary","unemployed",NA,4660
"Rwanda",2024,"15-24","female","no","employed","Agriculture",180133
"Rwanda",2024,"15-24","female","no","employed","Industry",9046
"Rwanda",2024,"15-24","female","no","employed","Services",43268
"Rwanda",2024,"15-24","female","no","inactive",NA,269975
"Rwanda",2024,"15-24","female","no","student",NA,124944
"Rwanda",2024,"15-24","female","no","unemployed",NA,45016
"Rwanda",2024,"15-24","female","primary","employed","Agriculture",48411
"Rwanda",2024,"15-24","female","primary","employed","Industry",15311
"Rwanda",2024,"15-24","female","primary","employed","Services",23436
"Rwanda",2024,"15-24","female","primary","inactive",NA,29809
"Rwanda",2024,"15-24","female","primary","student",NA,150496
"Rwanda",2024,"15-24","female","primary","unemployed",NA,17679
"Rwanda",2024,"15-24","female","secondary","employed","Agriculture",51108
"Rwanda",2024,"15-24","female","secondary","employed","Industry",21315
"Rwanda",2024,"15-24","female","secondary","employed","Services",44601
"Rwanda",2024,"15-24","female","secondary","inactive",NA,47913
"Rwanda",2024,"15-24","female","secondary","student",NA,277668
"Rwanda",2024,"15-24","female","secondary","unemployed",NA,31900
"Rwanda",2024,"15-24","female","tertiary","employed","Industry",351
"Rwanda",2024,"15-24","female","tertiary","employed","Services",2281
"Rwanda",2024,"15-24","female","tertiary","inactive",NA,478
"Rwanda",2024,"15-24","female","tertiary","student",NA,12720
"Rwanda",2024,"15-24","female","tertiary","unemployed",NA,1089
"Rwanda",2024,"15-24","male","no","employed","Agriculture",152416
"Rwanda",2024,"15-24","male","no","employed","Industry",56459
"Rwanda",2024,"15-24","male","no","employed","Services",47612
"Rwanda",2024,"15-24","male","no","inactive",NA,132207
"Rwanda",2024,"15-24","male","no","student",NA,79812
"Rwanda",2024,"15-24","male","no","unemployed",NA,38137
"Rwanda",2024,"15-24","male","primary","employed","Agriculture",28777
"Rwanda",2024,"15-24","male","primary","employed","Industry",55007
"Rwanda",2024,"15-24","male","primary","employed","Services",56942
"Rwanda",2024,"15-24","male","primary","inactive",NA,95267
"Rwanda",2024,"15-24","male","primary","student",NA,193868
"Rwanda",2024,"15-24","male","primary","unemployed",NA,29143
"Rwanda",2024,"15-24","male","secondary","employed","Agriculture",16252
"Rwanda",2024,"15-24","male","secondary","employed","Industry",43570
"Rwanda",2024,"15-24","male","secondary","employed","Services",47534
"Rwanda",2024,"15-24","male","secondary","inactive",NA,80602
"Rwanda",2024,"15-24","male","secondary","student",NA,229066
"Rwanda",2024,"15-24","male","secondary","unemployed",NA,25868
"Rwanda",2024,"15-24","male","tertiary","employed","Industry",460
"Rwanda",2024,"15-24","male","tertiary","employed","Services",1846
"Rwanda",2024,"15-24","male","tertiary","student",NA,17520
"Rwanda",2024,"15-24","male","tertiary","unemployed",NA,1512
"Rwanda",2024,"25-35","female","no","employed","Agriculture",222108
"Rwanda",2024,"25-35","female","no","employed","Industry",15233
"Rwanda",2024,"25-35","female","no","employed","Services",31272
"Rwanda",2024,"25-35","female","no","inactive",NA,386737
"Rwanda",2024,"25-35","female","no","unemployed",NA,30396
"Rwanda",2024,"25-35","female","primary","employed","Agriculture",63814
"Rwanda",2024,"25-35","female","primary","employed","Industry",15647
"Rwanda",2024,"25-35","female","primary","employed","Services",22699
"Rwanda",2024,"25-35","female","primary","inactive",NA,73166
"Rwanda",2024,"25-35","female","primary","unemployed",NA,15033
"Rwanda",2024,"25-35","female","secondary","employed","Agriculture",53285
"Rwanda",2024,"25-35","female","secondary","employed","Industry",22183
"Rwanda",2024,"25-35","female","secondary","employed","Services",62064
"Rwanda",2024,"25-35","female","secondary","inactive",NA,66388
"Rwanda",2024,"25-35","female","secondary","student",NA,23146
"Rwanda",2024,"25-35","female","secondary","unemployed",NA,24608
"Rwanda",2024,"25-35","female","tertiary","employed","Agriculture",1338
"Rwanda",2024,"25-35","female","tertiary","employed","Industry",2946
"Rwanda",2024,"25-35","female","tertiary","employed","Services",22177
"Rwanda",2024,"25-35","female","tertiary","student",NA,13590
"Rwanda",2024,"25-35","female","tertiary","unemployed",NA,4389
"Rwanda",2024,"25-35","male","no","employed","Agriculture",136131
"Rwanda",2024,"25-35","male","no","employed","Industry",67787
"Rwanda",2024,"25-35","male","no","employed","Services",48470
"Rwanda",2024,"25-35","male","no","inactive",NA,174827
"Rwanda",2024,"25-35","male","no","unemployed",NA,26199
"Rwanda",2024,"25-35","male","primary","employed","Agriculture",103261
"Rwanda",2024,"25-35","male","primary","employed","Industry",91555
"Rwanda",2024,"25-35","male","primary","employed","Services",70874
"Rwanda",2024,"25-35","male","primary","inactive",NA,92184
"Rwanda",2024,"25-35","male","primary","unemployed",NA,28643
"Rwanda",2024,"25-35","male","secondary","employed","Agriculture",32592
"Rwanda",2024,"25-35","male","secondary","employed","Industry",51561
"Rwanda",2024,"25-35","male","secondary","employed","Services",71717
"Rwanda",2024,"25-35","male","secondary","inactive",NA,25242
"Rwanda",2024,"25-35","male","secondary","student",NA,37738
"Rwanda",2024,"25-35","male","secondary","unemployed",NA,19527
"Rwanda",2024,"25-35","male","tertiary","employed","Agriculture",3299
"Rwanda",2024,"25-35","male","tertiary","employed","Industry",5795
"Rwanda",2024,"25-35","male","tertiary","employed","Services",23514
"Rwanda",2024,"25-35","male","tertiary","student",NA,12630
"Rwanda",2024,"25-35","male","tertiary","unemployed",NA,4454
"Rwanda",2025,"15-24","female","no","employed","Agriculture",191508
"Rwanda",2025,"15-24","female","no","employed","Industry",11491
"Rwanda",2025,"15-24","female","no","employed","Services",48952
"Rwanda",2025,"15-24","female","no","inactive",NA,275950
"Rwanda",2025,"15-24","female","no","student",NA,97937
"Rwanda",2025,"15-24","female","no","unemployed",NA,46357
"Rwanda",2025,"15-24","female","primary","employed","Agriculture",41625
"Rwanda",2025,"15-24","female","primary","employed","Industry",16198
"Rwanda",2025,"15-24","female","primary","employed","Services",23262
"Rwanda",2025,"15-24","female","primary","inactive",NA,32288
"Rwanda",2025,"15-24","female","primary","student",NA,166988
"Rwanda",2025,"15-24","female","primary","unemployed",NA,15746
"Rwanda",2025,"15-24","female","secondary","employed","Agriculture",42746
"Rwanda",2025,"15-24","female","secondary","employed","Industry",20792
"Rwanda",2025,"15-24","female","secondary","employed","Services",43849
"Rwanda",2025,"15-24","female","secondary","inactive",NA,52259
"Rwanda",2025,"15-24","female","secondary","student",NA,310714
"Rwanda",2025,"15-24","female","secondary","unemployed",NA,31441
"Rwanda",2025,"15-24","female","tertiary","employed","Services",2090
"Rwanda",2025,"15-24","female","tertiary","inactive",NA,468
"Rwanda",2025,"15-24","female","tertiary","student",NA,13200
"Rwanda",2025,"15-24","female","tertiary","unemployed",NA,1084
"Rwanda",2025,"15-24","male","no","employed","Agriculture",149679
"Rwanda",2025,"15-24","male","no","employed","Industry",63021
"Rwanda",2025,"15-24","male","no","employed","Services",49885
"Rwanda",2025,"15-24","male","no","inactive",NA,122014
"Rwanda",2025,"15-24","male","no","student",NA,92256
"Rwanda",2025,"15-24","male","no","unemployed",NA,37630
"Rwanda",2025,"15-24","male","primary","employed","Agriculture",25880
"Rwanda",2025,"15-24","male","primary","employed","Industry",55627
"Rwanda",2025,"15-24","male","primary","employed","Services",56906
"Rwanda",2025,"15-24","male","primary","inactive",NA,106894
"Rwanda",2025,"15-24","male","primary","student",NA,187459
"Rwanda",2025,"15-24","male","primary","unemployed",NA,28111
"Rwanda",2025,"15-24","male","secondary","employed","Agriculture",15080
"Rwanda",2025,"15-24","male","secondary","employed","Industry",44635
"Rwanda",2025,"15-24","male","secondary","employed","Services",49349
"Rwanda",2025,"15-24","male","secondary","inactive",NA,99245
"Rwanda",2025,"15-24","male","secondary","student",NA,235382
"Rwanda",2025,"15-24","male","secondary","unemployed",NA,26277
"Rwanda",2025,"15-24","male","tertiary","employed","Services",1295
"Rwanda",2025,"15-24","male","tertiary","student",NA,18930
"Rwanda",2025,"15-24","male","tertiary","unemployed",NA,1562
"Rwanda",2025,"25-35","female","no","employed","Agriculture",212214
"Rwanda",2025,"25-35","female","no","employed","Industry",15541
"Rwanda",2025,"25-35","female","no","employed","Services",30838
"Rwanda",2025,"25-35","female","no","inactive",NA,388179
"Rwanda",2025,"25-35","female","no","unemployed",NA,29765
"Rwanda",2025,"25-35","female","primary","employed","Agriculture",64536
"Rwanda",2025,"25-35","female","primary","employed","Industry",16517
"Rwanda",2025,"25-35","female","primary","employed","Services",23601
"Rwanda",2025,"25-35","female","primary","inactive",NA,76849
"Rwanda",2025,"25-35","female","primary","unemployed",NA,15307
"Rwanda",2025,"25-35","female","secondary","employed","Agriculture",53897
"Rwanda",2025,"25-35","female","secondary","employed","Industry",23640
"Rwanda",2025,"25-35","female","secondary","employed","Services",65706
"Rwanda",2025,"25-35","female","secondary","inactive",NA,72629
"Rwanda",2025,"25-35","female","secondary","student",NA,23543
"Rwanda",2025,"25-35","female","secondary","unemployed",NA,25194
"Rwanda",2025,"25-35","female","tertiary","employed","Agriculture",1209
"Rwanda",2025,"25-35","female","tertiary","employed","Industry",2920
"Rwanda",2025,"25-35","female","tertiary","employed","Services",21859
"Rwanda",2025,"25-35","female","tertiary","student",NA,14310
"Rwanda",2025,"25-35","female","tertiary","unemployed",NA,4240
"Rwanda",2025,"25-35","male","no","employed","Agriculture",127277
"Rwanda",2025,"25-35","male","no","employed","Industry",69891
"Rwanda",2025,"25-35","male","no","employed","Services",47445
"Rwanda",2025,"25-35","male","no","inactive",NA,174592
"Rwanda",2025,"25-35","male","no","unemployed",NA,25538
"Rwanda",2025,"25-35","male","primary","employed","Agriculture",101074
"Rwanda",2025,"25-35","male","primary","employed","Industry",95677
"Rwanda",2025,"25-35","male","primary","employed","Services",71828
"Rwanda",2025,"25-35","male","primary","inactive",NA,97462
"Rwanda",2025,"25-35","male","primary","unemployed",NA,29024
"Rwanda",2025,"25-35","male","secondary","employed","Agriculture",31676
"Rwanda",2025,"25-35","male","secondary","employed","Industry",54251
"Rwanda",2025,"25-35","male","secondary","employed","Services",74225
"Rwanda",2025,"25-35","male","secondary","inactive",NA,29009
"Rwanda",2025,"25-35","male","secondary","student",NA,38230
"Rwanda",2025,"25-35","male","secondary","unemployed",NA,19860
"Rwanda",2025,"25-35","male","tertiary","employed","Agriculture",3039
"Rwanda",2025,"25-35","male","tertiary","employed","Industry",5849
"Rwanda",2025,"25-35","male","tertiary","employed","Services",23789
"Rwanda",2025,"25-35","male","tertiary","student",NA,13590
"Rwanda",2025,"25-35","male","tertiary","unemployed",NA,4377
"Rwanda",2026,"15-24","female","no","employed","Agriculture",192477
"Rwanda",2026,"15-24","female","no","employed","Industry",13344
"Rwanda",2026,"15-24","female","no","employed","Services",52466
"Rwanda",2026,"15-24","female","no","inactive",NA,285079
"Rwanda",2026,"15-24","female","no","student",NA,73681
"Rwanda",2026,"15-24","female","no","unemployed",NA,46403
"Rwanda",2026,"15-24","female","primary","employed","Agriculture",39486
"Rwanda",2026,"15-24","female","primary","employed","Industry",17680
"Rwanda",2026,"15-24","female","primary","employed","Services",24454
"Rwanda",2026,"15-24","female","primary","inactive",NA,31383
"Rwanda",2026,"15-24","female","primary","student",NA,177480
"Rwanda",2026,"15-24","female","primary","unemployed",NA,15755
"Rwanda",2026,"15-24","female","secondary","employed","Agriculture",38692
"Rwanda",2026,"15-24","female","secondary","employed","Industry",20224
"Rwanda",2026,"15-24","female","secondary","employed","Services",44296
"Rwanda",2026,"15-24","female","secondary","inactive",NA,52787
"Rwanda",2026,"15-24","female","secondary","student",NA,340874
"Rwanda",2026,"15-24","female","secondary","unemployed",NA,31377
"Rwanda",2026,"15-24","female","tertiary","employed","Services",1178
"Rwanda",2026,"15-24","female","tertiary","inactive",NA,485
"Rwanda",2026,"15-24","female","tertiary","student",NA,15270
"Rwanda",2026,"15-24","female","tertiary","unemployed",NA,1154
"Rwanda",2026,"15-24","male","no","employed","Agriculture",148187
"Rwanda",2026,"15-24","male","no","employed","Industry",72391
"Rwanda",2026,"15-24","male","no","employed","Services",53375
"Rwanda",2026,"15-24","male","no","inactive",NA,101936
"Rwanda",2026,"15-24","male","no","student",NA,99313
"Rwanda",2026,"15-24","male","no","unemployed",NA,37352
"Rwanda",2026,"15-24","male","primary","employed","Agriculture",22405
"Rwanda",2026,"15-24","male","primary","employed","Industry",55801
"Rwanda",2026,"15-24","male","primary","employed","Services",57053
"Rwanda",2026,"15-24","male","primary","inactive",NA,121554
"Rwanda",2026,"15-24","male","primary","student",NA,182832
"Rwanda",2026,"15-24","male","primary","unemployed",NA,27981
"Rwanda",2026,"15-24","male","secondary","employed","Agriculture",12960
"Rwanda",2026,"15-24","male","secondary","employed","Industry",43229
"Rwanda",2026,"15-24","male","secondary","employed","Services",49370
"Rwanda",2026,"15-24","male","secondary","inactive",NA,121641
"Rwanda",2026,"15-24","male","secondary","student",NA,239711
"Rwanda",2026,"15-24","male","secondary","unemployed",NA,27159
"Rwanda",2026,"15-24","male","tertiary","employed","Services",1104
"Rwanda",2026,"15-24","male","tertiary","student",NA,20430
"Rwanda",2026,"15-24","male","tertiary","unemployed",NA,1563
"Rwanda",2026,"25-35","female","no","employed","Agriculture",206899
"Rwanda",2026,"25-35","female","no","employed","Industry",16248
"Rwanda",2026,"25-35","female","no","employed","Services",30994
"Rwanda",2026,"25-35","female","no","inactive",NA,395869
"Rwanda",2026,"25-35","female","no","unemployed",NA,29667
"Rwanda",2026,"25-35","female","primary","employed","Agriculture",66626
"Rwanda",2026,"25-35","female","primary","employed","Industry",17784
"Rwanda",2026,"25-35","female","primary","employed","Services",25063
"Rwanda",2026,"25-35","female","primary","inactive",NA,81555
"Rwanda",2026,"25-35","female","primary","unemployed",NA,15982
"Rwanda",2026,"25-35","female","secondary","employed","Agriculture",55646
"Rwanda",2026,"25-35","female","secondary","employed","Industry",25627
"Rwanda",2026,"25-35","female","secondary","employed","Services",71002
"Rwanda",2026,"25-35","female","secondary","inactive",NA,79676
"Rwanda",2026,"25-35","female","secondary","student",NA,25250
"Rwanda",2026,"25-35","female","secondary","unemployed",NA,26529
"Rwanda",2026,"25-35","female","tertiary","employed","Agriculture",1139
"Rwanda",2026,"25-35","female","tertiary","employed","Industry",3005
"Rwanda",2026,"25-35","female","tertiary","employed","Services",22159
"Rwanda",2026,"25-35","female","tertiary","inactive",NA,660
"Rwanda",2026,"25-35","female","tertiary","student",NA,14790
"Rwanda",2026,"25-35","female","tertiary","unemployed",NA,4253
"Rwanda",2026,"25-35","male","no","employed","Agriculture",123357
"Rwanda",2026,"25-35","male","no","employed","Industry",74975
"Rwanda",2026,"25-35","male","no","employed","Services",48488
"Rwanda",2026,"25-35","male","no","inactive",NA,179216
"Rwanda",2026,"25-35","male","no","unemployed",NA,25987
"Rwanda",2026,"25-35","male","primary","employed","Agriculture",99042
"Rwanda",2026,"25-35","male","primary","employed","Industry",100383
"Rwanda",2026,"25-35","male","primary","employed","Services",73126
"Rwanda",2026,"25-35","male","primary","inactive",NA,101889
"Rwanda",2026,"25-35","male","primary","unemployed",NA,29629
"Rwanda",2026,"25-35","male","secondary","employed","Agriculture",31579
"Rwanda",2026,"25-35","male","secondary","employed","Industry",58722
"Rwanda",2026,"25-35","male","secondary","employed","Services",78879
"Rwanda",2026,"25-35","male","secondary","inactive",NA,33326
"Rwanda",2026,"25-35","male","secondary","student",NA,39838
"Rwanda",2026,"25-35","male","secondary","unemployed",NA,20918
"Rwanda",2026,"25-35","male","tertiary","employed","Agriculture",2862
"Rwanda",2026,"25-35","male","tertiary","employed","Industry",6060
"Rwanda",2026,"25-35","male","tertiary","employed","Services",24646
"Rwanda",2026,"25-35","male","tertiary","student",NA,14850
"Rwanda",2026,"25-35","male","tertiary","unemployed",NA,4459
"Rwanda",2027,"15-24","female","no","employed","Agriculture",189369
"Rwanda",2027,"15-24","female","no","employed","Industry",13952
"Rwanda",2027,"15-24","female","no","employed","Services",54572
"Rwanda",2027,"15-24","female","no","inactive",NA,298901
"Rwanda",2027,"15-24","female","no","student",NA,49059
"Rwanda",2027,"15-24","female","no","unemployed",NA,48787
"Rwanda",2027,"15-24","female","primary","employed","Agriculture",35206
"Rwanda",2027,"15-24","female","primary","employed","Industry",16260
"Rwanda",2027,"15-24","female","primary","employed","Services",22094
"Rwanda",2027,"15-24","female","primary","inactive",NA,29844
"Rwanda",2027,"15-24","female","primary","student",NA,197086
"Rwanda",2027,"15-24","female","primary","unemployed",NA,15903
"Rwanda",2027,"15-24","female","secondary","employed","Agriculture",40276
"Rwanda",2027,"15-24","female","secondary","employed","Industry",23519
"Rwanda",2027,"15-24","female","secondary","employed","Services",47768
"Rwanda",2027,"15-24","female","secondary","inactive",NA,49485
"Rwanda",2027,"15-24","female","secondary","student",NA,364612
"Rwanda",2027,"15-24","female","secondary","unemployed",NA,28988
"Rwanda",2027,"15-24","female","tertiary","employed","Services",2144
"Rwanda",2027,"15-24","female","tertiary","inactive",NA,429
"Rwanda",2027,"15-24","female","tertiary","student",NA,15330
"Rwanda",2027,"15-24","female","tertiary","unemployed",NA,904
"Rwanda",2027,"15-24","male","no","employed","Agriculture",150607
"Rwanda",2027,"15-24","male","no","employed","Industry",89045
"Rwanda",2027,"15-24","male","no","employed","Services",60319
"Rwanda",2027,"15-24","male","no","inactive",NA,67682
"Rwanda",2027,"15-24","male","no","student",NA,105631
"Rwanda",2027,"15-24","male","no","unemployed",NA,37331
"Rwanda",2027,"15-24","male","primary","employed","Agriculture",16265
"Rwanda",2027,"15-24","male","primary","employed","Industry",52024
"Rwanda",2027,"15-24","male","primary","employed","Services",55095
"Rwanda",2027,"15-24","male","primary","inactive",NA,140245
"Rwanda",2027,"15-24","male","primary","student",NA,182500
"Rwanda",2027,"15-24","male","primary","unemployed",NA,28307
"Rwanda",2027,"15-24","male","secondary","employed","Agriculture",9362
"Rwanda",2027,"15-24","male","secondary","employed","Industry",38238
"Rwanda",2027,"15-24","male","secondary","employed","Services",46947
"Rwanda",2027,"15-24","male","secondary","inactive",NA,154869
"Rwanda",2027,"15-24","male","secondary","student",NA,241399
"Rwanda",2027,"15-24","male","secondary","unemployed",NA,27335
"Rwanda",2027,"15-24","male","tertiary","employed","Services",1974
"Rwanda",2027,"15-24","male","tertiary","student",NA,20910
"Rwanda",2027,"15-24","male","tertiary","unemployed",NA,1410
"Rwanda",2027,"25-35","female","no","employed","Agriculture",201039
"Rwanda",2027,"25-35","female","no","employed","Industry",16950
"Rwanda",2027,"25-35","female","no","employed","Services",31079
"Rwanda",2027,"25-35","female","no","inactive",NA,404384
"Rwanda",2027,"25-35","female","no","unemployed",NA,29375
"Rwanda",2027,"25-35","female","primary","employed","Agriculture",68726
"Rwanda",2027,"25-35","female","primary","employed","Industry",19139
"Rwanda",2027,"25-35","female","primary","employed","Services",26649
"Rwanda",2027,"25-35","female","primary","inactive",NA,86064
"Rwanda",2027,"25-35","female","primary","unemployed",NA,16685
"Rwanda",2027,"25-35","female","secondary","employed","Agriculture",57223
"Rwanda",2027,"25-35","female","secondary","employed","Industry",27684
"Rwanda",2027,"25-35","female","secondary","employed","Services",76457
"Rwanda",2027,"25-35","female","secondary","inactive",NA,86422
"Rwanda",2027,"25-35","female","secondary","student",NA,27131
"Rwanda",2027,"25-35","female","secondary","unemployed",NA,27954
"Rwanda",2027,"25-35","female","tertiary","employed","Agriculture",1075
"Rwanda",2027,"25-35","female","tertiary","employed","Industry",3104
"Rwanda",2027,"25-35","female","tertiary","employed","Services",22514
"Rwanda",2027,"25-35","female","tertiary","inactive",NA,1470
"Rwanda",2027,"25-35","female","tertiary","student",NA,14970
"Rwanda",2027,"25-35","female","tertiary","unemployed",NA,4291
"Rwanda",2027,"25-35","male","no","employed","Agriculture",119189
"Rwanda",2027,"25-35","male","no","employed","Industry",80168
"Rwanda",2027,"25-35","male","no","employed","Services",49498
"Rwanda",2027,"25-35","male","no","inactive",NA,184045
"Rwanda",2027,"25-35","male","no","unemployed",NA,26399
"Rwanda",2027,"25-35","male","primary","employed","Agriculture",96860
"Rwanda",2027,"25-35","male","primary","employed","Industry",105160
"Rwanda",2027,"25-35","male","primary","employed","Services",74479
"Rwanda",2027,"25-35","male","primary","inactive",NA,106375
"Rwanda",2027,"25-35","male","primary","unemployed",NA,30222
"Rwanda",2027,"25-35","male","secondary","employed","Agriculture",31292
"Rwanda",2027,"25-35","male","secondary","employed","Industry",63190
"Rwanda",2027,"25-35","male","secondary","employed","Services",83560
"Rwanda",2027,"25-35","male","secondary","inactive",NA,37826
"Rwanda",2027,"25-35","male","secondary","student",NA,41407
"Rwanda",2027,"25-35","male","secondary","unemployed",NA,21982
"Rwanda",2027,"25-35","male","tertiary","employed","Agriculture",2681
"Rwanda",2027,"25-35","male","tertiary","employed","Industry",6254
"Rwanda",2027,"25-35","male","tertiary","employed","Services",25491
"Rwanda",2027,"25-35","male","tertiary","student",NA,16260
"Rwanda",2027,"25-35","male","tertiary","unemployed",NA,4537
"Rwanda",2028,"15-24","female","no","employed","Agriculture",186051
"Rwanda",2028,"15-24","female","no","employed","Industry",15140
"Rwanda",2028,"15-24","female","no","employed","Services",57149
"Rwanda",2028,"15-24","female","no","inactive",NA,321983
"Rwanda",2028,"15-24","female","no","student",NA,10938
"Rwanda",2028,"15-24","female","no","unemployed",NA,54645
